character,story,archetype,Care,Fairness,Loyalty,Authority,Sanctity,Liberty,overall_morality
Evan,Evan/Superbad,Outcast-Traditionalist-Angels,0.5444260495573937,0.49782818551777647,0.3846279012599923,0.6518435744362495,0.6069995166422023,-0.46886946052977735,0.3694759611473062
Fogell (McLovin),Fogell (McLovin)/Superbad,Outcast-Diva-Adventurers,0.2764991030001461,0.21009423684746972,0.21865751512116774,-0.2200346946508048,0.21978597735867095,-0.03363961816835956,0.11189375325138166
Jules,Jules/Superbad,Adventurer-Angel-Heroes,0.6976133839432981,0.6785513258075013,0.5769273694948888,0.11718587427993801,0.5793118697356824,0.1896026287530305,0.47319874200238976
Becca,Becca/Superbad,Diva-Angels,0.6305398771522356,0.4808680782400079,0.4158773591661318,0.4261873675965549,0.5946336684491648,-0.32976384543285425,0.3697237508618734
Officer Slater,Officer Slater/Superbad,Adventurer-Fools,-0.06387933125092507,-0.1385550281274682,-0.034291128552817775,-0.5239923056773118,-0.19478054150524393,0.12587999948706108,-0.13826972260445095
Jackson 'Jax' Teller,Jackson 'Jax' Teller/Sons of Anarchy,Lone Wolf-Adventurer-Heroes,0.18665997347065652,0.34048357290818404,0.5023720116646636,-0.43218773356410045,-0.033090542957979724,0.7222343225902053,0.2144119340186049
Gemma Teller Morrow,Gemma Teller Morrow/Sons of Anarchy,Demon-Heroes,-0.39310627394014114,-0.2698596643656722,0.06861447286442572,-0.590428878244942,-0.5907974422626373,0.7027207010556417,-0.17880951414888754
Robert 'Bobby Elvis' Munson,Robert 'Bobby Elvis' Munson/Sons of Anarchy,Outcast-Lone Wolf-Heroes,0.39809685840635883,0.4553039171469527,0.4883178113268446,0.11940632833085026,0.2608134445075812,0.060103652516310634,0.2970070020391497
Alexander 'Tig' Trager,Alexander 'Tig' Trager/Sons of Anarchy,Outcast-Adventurer-Demons,-0.32031899157389004,-0.25738352773874223,-0.012590899683013046,-0.7049306326189584,-0.5267451728783523,0.4709774120101549,-0.2251653020804669
Filip 'Chibs' Telford,Filip 'Chibs' Telford/Sons of Anarchy,Lone Wolf-Heroes,0.38260728321871496,0.5468635458772698,0.6640480093277386,0.015282056059180567,0.21004730151089562,0.38323239824473293,0.36701343237308875
Spencer Hastings,Spencer Hastings/Pretty Little Liars,Heroes,0.0379968538199074,0.19564256044463768,0.43228865691355184,0.04906641262204273,-0.06187860038297312,0.4472766365697174,0.18339875333114733
Hanna Marin,Hanna Marin/Pretty Little Liars,Diva-Adventurers,0.11082564527252446,0.06582014476174777,0.18581335046607303,-0.5012150605986324,-0.08242614423527135,0.3726989183926676,0.025252809009851513
Aria Montgomery,Aria Montgomery/Pretty Little Liars,Outcast-Diva-Adventurers,0.1908979390880788,0.13746362640096121,0.25122805631836254,-0.343750362909108,0.0024438811388720542,0.31454389606172617,0.09213783934981547
Emily Fields,Emily Fields/Pretty Little Liars,Angel-Heroes,0.7727201248737939,0.775280779647547,0.6729655328881893,0.3350006959807336,0.6794683157330744,-0.021465104489835858,0.5356617241055837
Alison DiLaurentis,Alison DiLaurentis/Pretty Little Liars,Adventurer-Demon-Heroes,-0.49158723586959807,-0.41125461381677453,-0.16175187698445329,-0.7317227655552432,-0.6449241713229497,0.7208966396793113,-0.2867240039782846
Ezra Fitz,Ezra Fitz/Pretty Little Liars,Diva-Demon-Heroes,-0.19791713568444025,-0.1632558283023898,0.0667334711892898,-0.14931416024257615,-0.33589026184713333,0.31212180892093777,-0.07792035099438534
Ashley Marin,Ashley Marin/Pretty Little Liars,Diva-Demon-Heroes,-0.23119342609429366,-0.18564877871475824,0.09629545130738928,-0.21351218364025606,-0.4024560731675003,0.4368190151695013,-0.08328266585665295
Mona Vanderwaal,Mona Vanderwaal/Pretty Little Liars,Diva-Demon-Heroes,-0.49798224164607685,-0.3699768068584018,-0.10340511727869184,-0.555317052402898,-0.6051673451203078,0.6218069375139988,-0.25167360429872954
Caleb Rivers,Caleb Rivers/Pretty Little Liars,Lone Wolf-Adventurer-Heroes,0.27355830889096727,0.3945447255228316,0.32768793680016045,-0.41555520575004984,0.0745280874306716,0.5753114664301029,0.20501255322078063
Toby Cavanaugh,Toby Cavanaugh/Pretty Little Liars,Outcast-Lone Wolf-Heroes,0.29251432861891224,0.4148246460468826,0.44835577926636944,0.16718322478133163,0.2064865070775033,0.1525470216010747,0.28031858456534564
Jack Traven,Jack Traven/Speed,Heroes,0.4824139837268354,0.638237859500496,0.7340482076433303,0.014471150576707049,0.34965129383623206,0.4585630722430996,0.4462309279211168
Howard Payne,Howard Payne/Speed,Demon-Heroes,-0.6048122005259854,-0.4435214534554558,-0.13444703160693144,-0.5335826130907814,-0.7030633945323734,0.6217703661671525,-0.2996093878407292
Annie Porter,Annie Porter/Speed,Adventurer-Angel-Heroes,0.8197870926215742,0.790731213239951,0.7566596091798092,0.11393997798356932,0.6879299474631941,0.11643846087442392,0.547581050227087
Jerry Seinfeld,Jerry Seinfeld/Seinfeld,Diva-Adventurer-Heroes,0.011676227553250823,0.02194017176491492,0.22466051127750455,-0.1820525023604952,-0.10864034394997783,0.34418067342945047,0.05196078961910796
George Costanza,George Costanza/Seinfeld,Outcast-Demon-Fools,-0.4866569535717657,-0.5450429667851379,-0.31464893899326724,-0.28155933287653034,-0.532007635379226,-0.038638622949985185,-0.36642574175931864
Elaine Benes,Elaine Benes/Seinfeld,Diva-Adventurer-Demons,-0.0218148534570853,0.005348087170713959,0.22611171630681415,-0.5291863923988679,-0.22220789413355874,0.545949419676424,0.0007000138607400156
Cosmo Kramer,Cosmo Kramer/Seinfeld,Adventurers,-0.0483636172166283,-0.05172484416967158,0.02878345198574858,-0.6999535623089326,-0.19617750454072733,0.4282881349950912,-0.08985799020918667
Morty Seinfeld,Morty Seinfeld/Seinfeld,Brute-Outcast-Traditionalists,-0.15351125264564802,-0.1850661718208017,0.12997916932040152,0.24228869897973068,-0.15150730737539223,-0.18235669558397163,-0.0500289265209469
Helen Seinfeld,Helen Seinfeld/Seinfeld,Brute-Diva-Traditionalists,0.17816319145233636,0.14191169917377178,0.421258816501638,0.46452280015080893,0.17408478623415977,-0.19158558133136397,0.19805928536355843
Otis Milburn,Otis Milburn/Sex Education,Geek-Outcast-Angels,0.5278930938664709,0.48430696871398227,0.4372483491600864,0.427458667584156,0.5101306637214923,-0.24941503609652102,0.3562704511582779
Jean Milburn,Jean Milburn/Sex Education,Adventurer-Heroes,0.4807015863505457,0.5595333877693147,0.564903650940614,-0.13413942074226143,0.2958773875403163,0.5046039336751478,0.3785800875889462
Maeve Wiley,Maeve Wiley/Sex Education,Geek-Lone Wolf-Heroes,0.09990811436656258,0.2804189008069195,0.3081023055476499,-0.523034258412564,-0.11542338042450008,0.8186634534915059,0.14477252256259565
Eric Effiong,Eric Effiong/Sex Education,Adventurers,0.4486338311956916,0.4172085434026578,0.3934582447720744,-0.32872889075171335,0.2929612632765391,0.32061552482767847,0.257358086120488
Adam Groff,Adam Groff/Sex Education,Outcast-Lone Wolf-Fools,-0.12470522145864277,-0.0965227449301775,-0.07160751212700935,-0.262939209585262,-0.18553844433420708,0.06657758746072884,-0.11245592416242832
Jackson Marchetti,Jackson Marchetti/Sex Education,Diva-Angel-Heroes,0.6435197109817389,0.6333939536862829,0.6735945343151293,0.30031815740749973,0.535999447732379,0.06250264345326034,0.47488807459604837
Aimee Gibbs,Aimee Gibbs/Sex Education,Adventurer-Angels,0.6986217790523229,0.579122686340063,0.4839066650657255,0.06500227472092203,0.6255424528619951,-0.13448771714417823,0.38628469014947503
Michael Groff,Michael Groff/Sex Education,Outcast-Traditionalist-Demons,-0.4842878938141866,-0.43964502352850754,-0.1708806417366805,0.17278427673762048,-0.43439643654769644,-0.09399408457973861,-0.24173663391153155
Lily Iglehart,Lily Iglehart/Sex Education,Geek-Outcast-Adventurers,0.2737286331241151,0.29842507287697695,0.2079751123012791,-0.411393685781981,0.17932732712417088,0.2806772077130197,0.1381232778929301
Ola Nyman,Ola Nyman/Sex Education,Adventurer-Angel-Heroes,0.5355012840294446,0.5980115661775478,0.5113439680677848,-0.22362670047278704,0.37425551115043854,0.45340227700809904,0.3748146509934213
Shaun,Shaun/Shaun of the Dead,Outcasts,0.32900502569348344,0.2846104837619308,0.31543033642546503,0.05033225851423761,0.23534668725826413,-0.15481228677707007,0.17665208414605182
Ed,Ed/Shaun of the Dead,Outcast-Adventurer-Fools,-0.028179401933326742,-0.09726463409906178,-0.07364793370382719,-0.45180425885886843,-0.13069003091240824,0.03657619384895122,-0.12416834427642354
Liz,Liz/Shaun of the Dead,Heroes,0.42162517665833066,0.46150509841618886,0.5618390239469481,0.31688619883002,0.32515541448462365,0.13678996468132826,0.37063347950290665
Light Yagami,Light Yagami/Death Note,Geek-Demon-Heroes,-0.40435948066162825,-0.20663992591213573,0.04904997064553836,-0.34952570680086187,-0.47566705245574176,0.6434517595023286,-0.12394840594708345
Touta Matsuda,Touta Matsuda/Death Note,Outcast-Angels,0.6808483849128503,0.5460498301014336,0.4192286787241748,0.6226346903654033,0.732792628519583,-0.6468807991115646,0.3924455689186468
Shuichi Aizawa,Shuichi Aizawa/Death Note,Outcast-Traditionalist-Angels,0.5872725655980399,0.5064101706578437,0.5143837399977902,0.7327853431239963,0.5958320022582028,-0.5038466888286627,0.4054728554678684
Ryuk,Ryuk/Death Note,Lone Wolf-Adventurer-Demons,-0.3803220106678017,-0.24766883894589656,-0.14800288204797696,-0.7639107654738094,-0.5055711305014211,0.6508365780238663,-0.23243984160217324
Soichiro Yagami,Soichiro Yagami/Death Note,Brute-Traditionalist-Heroes,0.224391989880073,0.3441804606506575,0.5405158849470573,0.4428932481206904,0.17612165126041157,0.065125172381718,0.2988714012067679
Hideki Ide,Hideki Ide/Death Note,Outcast-Traditionalist-Demons,-0.4537683138204015,-0.35880593343507927,-0.11452262555459755,0.058833839503169096,-0.45202159246499424,0.05022658379880308,-0.21167634032885005
L,L/Death Note,Geek-Heroes,-0.024605670543108873,0.19391789017741648,0.23589609818276605,-0.23220912884483064,-0.07482810757452824,0.5346380275949126,0.10546818483210457
Misa Amane,Misa Amane/Death Note,Diva-Adventurers,0.03167722649002604,-0.026260435860079426,0.08979535010595481,-0.4570626819327899,-0.09052752855726023,0.1772377442512309,-0.045856720917152975
Kanzo Mogi,Kanzo Mogi/Death Note,Brute-Angels,0.6746199051169626,0.6214536413881594,0.6098580433110947,0.7197934969018941,0.6936745900021156,-0.4709145669707805,0.4747475182915743
Watari,Watari/Death Note,Traditionalist-Angel-Heroes,0.5322802028000455,0.5999925632163606,0.5691931949155893,0.6604627963916448,0.5419218577495417,-0.13923385941563282,0.4607694592762582
Shauna,Shauna/Yellowjackets,Outcast-Demon-Heroes,-0.08533772259212932,0.008806987838876922,0.0793106542762002,-0.17284045135381262,-0.21588497069583285,0.2863463196172112,-0.01659986381824775
Taissa,Taissa/Yellowjackets,Demon-Heroes,-0.05781473619682161,0.15311799325485834,0.3594695153266499,-0.2277601026364939,-0.20809181188498768,0.6394080810630182,0.1097214898210372
Jackie,Jackie/Yellowjackets,Brute-Divas,-0.05536770345326201,-0.13255289532547318,0.11397828685452414,-0.0817707045975343,-0.127123264793441,0.11701355757811965,-0.027637120622844447
Natalie,Natalie/Yellowjackets,Lone Wolf-Adventurer-Demons,-0.05034010341019639,0.11336030519943396,0.1525403297577348,-0.6890069390328892,-0.2681685165630089,0.7505001882454566,0.001480877366088466
Misty,Misty/Yellowjackets,Geek-Outcast-Demons,-0.32766700574991114,-0.22364658059721249,0.0010087222578088577,-0.47655546099167884,-0.4060257085365263,0.39926120640135626,-0.17227080453602725
Ben Scott,Ben Scott/Yellowjackets,Traditionalist-Angel-Heroes,0.5535757005591326,0.5582726774670075,0.4997046494174403,0.5930095254121815,0.5114085642988483,-0.26776522275382886,0.4080343157334636
Bruce Wayne,Bruce Wayne/The Dark Knight,Demon-Heroes,-0.004477293409743088,0.19167977124192587,0.41310512158986834,-0.2541899707224509,-0.15017651607988208,0.6556677592217576,0.1419348119735793
Alfred Pennyworth,Alfred Pennyworth/The Dark Knight,Angel-Heroes,0.673389112959715,0.7525939915980042,0.7500313789052908,0.5723539474499767,0.6385521751712356,-0.026520262040583224,0.5600667240072733
The Joker,The Joker/The Dark Knight,Geek-Adventurer-Demons,-0.4087633283587356,-0.2575743152466284,-0.11520444125231223,-0.8505425852354243,-0.5552513500077982,0.7760392186638483,-0.23521613357284177
James Gordon,James Gordon/The Dark Knight,Angel-Heroes,0.6355869768708379,0.7337354023406074,0.8075237279044146,0.48038800197048287,0.5595948721780596,0.05143988747177086,0.5447114781226956
Harvey Dent,Harvey Dent/The Dark Knight,Diva-Demon-Heroes,-0.17554057402894052,-0.047443691186048714,0.2959000364600388,-0.2423959230612318,-0.3153021940237157,0.5039871240569658,0.003200796369511316
Rachel Dawes,Rachel Dawes/The Dark Knight,Angel-Heroes,0.5286929622230157,0.5856156561416868,0.6873802890304835,0.3995389669079284,0.4536711500140791,0.10925391366273958,0.4606921563299889
Lucius Fox,Lucius Fox/The Dark Knight,Angel-Heroes,0.5857853139152044,0.7160171692340618,0.68843157251689,0.32162239779790547,0.521793285189375,0.21799090877833815,0.5086067745719625
Anthony Garcia,Anthony Garcia/The Dark Knight,Diva-Traditionalist-Heroes,-0.1729399397974371,-0.1275344289432284,0.1632464090662766,0.2737429279250554,-0.22150780856054816,0.04688863232236562,-0.006350701331252669
Lau,Lau/The Dark Knight,Diva-Traditionalist-Demons,-0.44129167972899036,-0.37201963157395174,-0.15045871498643024,-0.002430724168761592,-0.4575987076534339,0.19035717068614066,-0.20557371457090454
Sal Maroni,Sal Maroni/The Dark Knight,Demons,-0.6837487366264482,-0.6516842247159462,-0.3048286693645171,-0.5101337953201619,-0.8068997695552055,0.4762377192998694,-0.4135095793804016
Susan Mayer,Susan Mayer/Desperate Housewives,Outcast-Diva-Adventurers,0.3230698274790118,0.1476041930503442,0.20266824249602938,-0.07746512975142143,0.24131831495286588,-0.2067364602249557,0.10507649800031234
Lynette Scavo,Lynette Scavo/Desperate Housewives,Heroes,0.2098974232928918,0.34606101390546695,0.5919214000272617,-0.12887307717507204,0.032685152159660176,0.5236544965393277,0.2625577347915894
Bree Van de Kamp,Bree Van de Kamp/Desperate Housewives,Diva-Traditionalist-Heroes,-0.057635396242627764,0.045659518872564316,0.3563395318207511,0.1777558767232455,-0.09403599339482668,0.27048200830062463,0.11642759101328852
Gabrielle Solis,Gabrielle Solis/Desperate Housewives,Diva-Adventurer-Demons,-0.22026371779291584,-0.2013741310390634,0.028588625957334246,-0.5926452601891282,-0.39138543972361517,0.5898816162890579,-0.13119971774972175
Edie Britt,Edie Britt/Desperate Housewives,Adventurer-Demons,-0.453505170136247,-0.3911098541404449,-0.1550273599706504,-0.7748881885742258,-0.6307687187431503,0.7051590297161697,-0.28335671030809145
Carlos Solis,Carlos Solis/Desperate Housewives,Brute-Demon-Heroes,-0.2950353342681716,-0.22198250590712143,0.1311253954616026,-0.183965309558305,-0.43502404051015603,0.43101999017873693,-0.09564363410056907
Julie Mayer,Julie Mayer/Desperate Housewives,Diva-Angel-Heroes,0.7209536171852723,0.6300948706415265,0.5401505999434721,0.6375610571091379,0.7324610463637451,-0.35848173079134,0.4837899100753023
Mary Alice Young,Mary Alice Young/Desperate Housewives,Diva-Traditionalist-Heroes,0.23608291444471377,0.27769431325586197,0.4045433893957432,0.31249222170239277,0.18820444787716756,0.08040646030277863,0.24990395782977629
Mike Delfino,Mike Delfino/Desperate Housewives,Brute-Lone Wolf-Heroes,0.4927625868838472,0.5835541938891862,0.6033917574868983,0.1909893491188819,0.3756526920911578,0.22597298251388648,0.4120539269973096
Tom Scavo,Tom Scavo/Desperate Housewives,Brute-Outcast-Angels,0.3641968875734884,0.15634902703466022,0.1884671447068385,0.32927214647737496,0.3381231264524807,-0.5128112757386495,0.1439328427510322
Raymond 'Red' Reddington,Raymond 'Red' Reddington/The Blacklist,Demon-Heroes,-0.1315323891117619,0.04635412655869996,0.239837562364369,-0.437206588054371,-0.2897053950364356,0.783482046140343,0.03520489381014056
Elizabeth Keen,Elizabeth Keen/The Blacklist,Heroes,0.20891808290791852,0.3611300527321779,0.5684268321306117,-0.1690289080533171,0.036290810811512655,0.5883519408470066,0.2656814685626517
Donald Ressler,Donald Ressler/The Blacklist,Brute-Traditionalist-Heroes,0.12949412589360712,0.23641187412720774,0.5081624583083585,0.35931371077463786,0.07192376552926229,0.08076242449942937,0.2310113931887505
Harold Cooper,Harold Cooper/The Blacklist,Traditionalist-Heroes,0.48496152777182794,0.5801775030555677,0.6814681151273699,0.5378023516388503,0.43835127912300936,0.04286730655748067,0.4609380138790176
Dembe Zuma,Dembe Zuma/The Blacklist,Lone Wolf-Angel-Heroes,0.5473286987443212,0.7153211103962852,0.6939736785020094,0.3115897790356212,0.47643799359338673,0.20314516443449812,0.491299404117687
Aram Mojtabai,Aram Mojtabai/The Blacklist,Angel-Heroes,0.7376530296947416,0.7385271855187652,0.6332218046865254,0.5885430030769926,0.7550705611040117,-0.32485075664713153,0.5213608045723174
Sabrina Spellman,Sabrina Spellman/Chilling Adventures of Sabrina,Adventurer-Heroes,0.24132337778489213,0.32550290861442427,0.4531782876330199,-0.4886981030595328,0.052858517345402554,0.6663361361157213,0.20841685407232124
Harvey Kinkle,Harvey Kinkle/Chilling Adventures of Sabrina,Brute-Outcast-Angels,0.6551928217041232,0.5693548441882521,0.5498625784905363,0.5117089821525673,0.6374020039185411,-0.40297338426819873,0.4200913076976369
Hilda Spellman,Hilda Spellman/Chilling Adventures of Sabrina,Adventurer-Angels,0.8095198172983681,0.7018893460062037,0.5585048131342084,0.34437666653585336,0.7904220398359495,-0.30781731506097304,0.482815894624935
Ambrose Spellman,Ambrose Spellman/Chilling Adventures of Sabrina,Geek-Adventurer-Heroes,0.48335271643990835,0.5615197275004027,0.5193678159325835,-0.20292465689372916,0.29105557164040646,0.4492131936669262,0.350264061381083
Mary Wardwell,Mary Wardwell/Chilling Adventures of Sabrina,Demon-Heroes,-0.4768912263688777,-0.30718278047003067,-0.019439111670176847,-0.4909676739018483,-0.6152279391289333,0.689121254300412,-0.2034312462065758
Rosalind Walker,Rosalind Walker/Chilling Adventures of Sabrina,Angel-Heroes,0.8366100890615054,0.8299750754046957,0.7268051090819503,0.3896189561517181,0.7785627212904622,-0.02997114426534095,0.5886001344541651
Prudence Night,Prudence Night/Chilling Adventures of Sabrina,Demon-Heroes,-0.26150150885071866,-0.07759620083786195,0.1675883459801001,-0.5068406080233819,-0.42843768465227244,0.7773395058877905,-0.05490802508272404
Agatha,Agatha/Chilling Adventures of Sabrina,Outcast-Diva-Demons,-0.565292140243907,-0.5435214100979442,-0.3105564447138643,-0.24107109441773172,-0.6003622307104343,0.05223616514330801,-0.36809452584009555
Faustus Blackwood,Faustus Blackwood/Chilling Adventures of Sabrina,Demons,-0.7090685237997205,-0.6190711975450243,-0.2341141389868791,-0.32966880460936066,-0.7580870716339494,0.35861615309881034,-0.3818989305793539
Zelda Spellman,Zelda Spellman/Chilling Adventures of Sabrina,Demon-Heroes,-0.18327661057797565,-0.00911094737809025,0.2885888912705288,-0.10559889753173503,-0.29526214212277996,0.5436958156218078,0.03983935154695928
Frances 'Baby' Houseman,Frances 'Baby' Houseman/Dirty Dancing,Diva-Adventurer-Angels,0.7653484635522407,0.6905857777290523,0.6507429245843928,0.2710221133812058,0.7158219110753884,-0.06265013916158914,0.5051451751934485
Johnny Castle,Johnny Castle/Dirty Dancing,Lone Wolf-Adventurer-Heroes,0.20640704833731308,0.3434650068685754,0.4524540418726958,-0.4116427212187501,-0.019111130268486157,0.7145375940284567,0.21435163993663411
Kimmy Schmidt,Kimmy Schmidt/Unbreakable Kimmy Schmidt,Adventurer-Angels,0.6343365626955834,0.5725636419132368,0.5247397290693265,-0.008474198978483847,0.5960639246222,-0.04065168162870563,0.3797629962821929
Titus Andromedon,Titus Andromedon/Unbreakable Kimmy Schmidt,Adventurers,-0.019120502154072207,-0.03205840798744464,0.053938345019575215,-0.6453625555256003,-0.1770095323512578,0.4861888463713313,-0.0555706344379114
Lillian Kaushtupper,Lillian Kaushtupper/Unbreakable Kimmy Schmidt,Lone Wolf-Adventurer-Demons,-0.15194383107949672,-0.08021982114931199,0.05515003080770637,-0.7798331580092382,-0.35227530823068504,0.662047961484581,-0.10784568769607411
Jacqueline White,Jacqueline White/Unbreakable Kimmy Schmidt,Diva-Adventurer-Demons,-0.34738655986776057,-0.3671975473921214,-0.056685854766286355,-0.46579822776967894,-0.48029942309971674,0.3888167409592409,-0.2214251453227205
Cyndee Pokorny,Cyndee Pokorny/Unbreakable Kimmy Schmidt,Outcast-Diva-Fools,0.0488015812482418,-0.10224795311756231,0.06843536057969615,0.277114107413803,0.1289590749445701,-0.5588589009840721,-0.022966121652553895
Robert Crawley,Robert Crawley/Downton Abbey,Brute-Traditionalist-Heroes,0.310773565695537,0.33852695549195017,0.5479996169729446,0.5296026549111851,0.29652151019652323,-0.04596519001525195,0.3295765188754813
Lady Sybil Crawley,Lady Sybil Crawley/Downton Abbey,Adventurer-Angel-Heroes,0.6359366238499138,0.6733756735261613,0.5901455792720008,-0.20368703305767663,0.4958846112781036,0.4201013254411948,0.4352927967182829
Lady Edith Crawley,Lady Edith Crawley/Downton Abbey,Outcast-Diva-Heroes,0.28759617858899583,0.26681453422611057,0.37112641525516143,0.11632239463676078,0.21611639174203662,0.044704763632085864,0.2171134463468585
Charlie Carson,Charlie Carson/Downton Abbey,Traditionalist-Angel-Heroes,0.36234923128638574,0.46209177488144637,0.6201767391833461,0.5931451249444004,0.37086367674106924,-0.04394606070046635,0.3941134143893636
John Bates,John Bates/Downton Abbey,Angel-Heroes,0.5604776719409885,0.6892136252848556,0.7209737224248033,0.4440775660167876,0.4928328629989378,0.10097221996913218,0.5014246114392509
Lady Mary Crawley,Lady Mary Crawley/Downton Abbey,Demon-Heroes,-0.12674720820524937,0.008156872442937531,0.27944003972427456,-0.23274298266687177,-0.2618757603255879,0.6176808001887623,0.04731862685971089
Sarah O'Brien,Sarah O'Brien/Downton Abbey,Outcast-Traditionalist-Demons,-0.6282315980974288,-0.5246568892583685,-0.21770854895014738,-0.2860533265524019,-0.6748649328583113,0.33716420959250554,-0.3323918476873587
Anna Bates,Anna Bates/Downton Abbey,Angel-Heroes,0.8509103509882087,0.862315826200145,0.7604225929890194,0.5815321827754957,0.8298212032853547,-0.15095860231373573,0.622340592320748
Elsie Carson,Elsie Carson/Downton Abbey,Angel-Heroes,0.663230330955147,0.7261382314907874,0.7472795942749981,0.5963588096589049,0.6455464306961544,-0.058059708995653145,0.5534156146800564
William Mason,William Mason/Downton Abbey,Outcast-Angels,0.7066432466203586,0.6004396177919402,0.5028376185376857,0.7171745149072025,0.775348593101055,-0.6351177614408815,0.4445543049195601
Thomas Barrow,Thomas Barrow/Downton Abbey,Demons,-0.5824890540015624,-0.47203789762619197,-0.22767672606508113,-0.6353512637010017,-0.7224120722519232,0.6306354605515441,-0.3348885921823694
Cora Crawley,Cora Crawley/Downton Abbey,Diva-Angel-Heroes,0.67381999669094,0.6411720104557516,0.6404270251277712,0.41507560695954543,0.6170570456808046,-0.023050506380257817,0.49408352975575914
Daisy Mason,Daisy Mason/Downton Abbey,Outcast-Adventurer-Angels,0.5829870988918652,0.4909951675105517,0.4830092986349175,0.1291716062343002,0.5451006152217095,-0.18479686342251245,0.3410778205118053
Beryl Patmore,Beryl Patmore/Downton Abbey,Brute-Angel-Heroes,0.49768103537505126,0.5298675867124135,0.6996704433274792,0.3347981037401001,0.4353032633538856,-0.009721713470587113,0.41459978650639046
Violet Crawley,Violet Crawley/Downton Abbey,Heroes,-0.0515011879024242,0.06494136083350646,0.3835478492545782,-0.02652349703642055,-0.13069596898621558,0.45092291539313945,0.11511524525936062
Kat Stratford,Kat Stratford/10 Things I Hate About You,Demon-Heroes,-0.0093725799746767,0.21529456419788803,0.3264569362837777,-0.4334155536591538,-0.16184598002569545,0.8145704436138202,0.12528130507266003
Patrick Verona,Patrick Verona/10 Things I Hate About You,Lone Wolf-Adventurer-Demons,0.01842383204277559,0.1567271241715815,0.1869628302752806,-0.7047827485544258,-0.19936282711260186,0.8152992285072866,0.04554457322164943
Cameron James,Cameron James/10 Things I Hate About You,Outcast-Angels,0.7976652930170075,0.7015659947262212,0.5939259219386668,0.48801921118983543,0.801867355529722,-0.3652463142402216,0.5029662436935386
Bianca Stratford,Bianca Stratford/10 Things I Hate About You,Brute-Diva-Adventurers,0.26793537659857325,0.10031538805945057,0.17547794700472172,0.17053042283961187,0.25916607337565145,-0.22113521972323993,0.12538166469246148
Walter Stratford,Walter Stratford/10 Things I Hate About You,Outcast-Diva-Traditionalists,-0.13366741542004612,-0.10742114037969873,0.24042513591265435,0.33297611808288036,-0.11941589086074401,-0.10035079585073507,0.01875766858071846
Joey Donner,Joey Donner/10 Things I Hate About You,Brute-Diva-Demons,-0.6656292106715921,-0.7264685928393185,-0.43249261513228426,-0.4386774720146701,-0.7222238156945432,0.1491139770184762,-0.47272962155565534
Maria,Maria/West Side Story,Diva-Adventurer-Angels,0.6990568494337999,0.6172417737722135,0.5444293446443464,0.1542387652761859,0.6540119198299976,-0.04438407223188395,0.43743243012077654
Tony,Tony/West Side Story,Adventurer-Angel-Heroes,0.5920150007404379,0.5455953748042103,0.5585151481004939,-0.04673063997614468,0.46103786613962494,0.1332305469111471,0.3739438827866283
Riff,Riff/West Side Story,Brute-Adventurer-Demons,-0.2754904253426484,-0.26665746751828306,-0.002007377317656997,-0.6544952074792855,-0.4547068108613781,0.44826030702763997,-0.20084949691526868
Anita,Anita/West Side Story,Adventurer-Heroes,0.28029500542840635,0.35082757927024877,0.5225430702351428,-0.24141630524014948,0.08104652979749412,0.5529067292823621,0.25770043479558413
Lieutenant Schrank,Lieutenant Schrank/West Side Story,Brute-Traditionalist-Demons,-0.4276211139024175,-0.3525785797751546,0.0022373321446845862,0.0972408195820483,-0.4485871920962443,0.09799815143317447,-0.17188509710231817
Calvin,Calvin/Calvin and Hobbes,Adventurer-Demons,-0.14294711369233565,-0.09751136704152544,0.041255505620798716,-0.7830276526296865,-0.28232153100583895,0.6138202368317227,-0.10845532031947754
Hobbes,Hobbes/Calvin and Hobbes,Adventurers,0.4765279644476565,0.47008246564636896,0.39535951125068436,-0.2832250674829557,0.3593047827792759,0.28421941515230786,0.28371151196555633
Calvin's dad,Calvin's dad/Calvin and Hobbes,Traditionalist-Angel-Heroes,0.3734087753035847,0.4114428829388366,0.5046685001927282,0.689824443227473,0.4060163517096477,-0.27972760445441885,0.3509388914863086
Calvin's mom,Calvin's mom/Calvin and Hobbes,Traditionalist-Angel-Heroes,0.4601006091424718,0.5263062510671145,0.6020752573332553,0.5105202666595184,0.4157068772133995,0.003023459456299852,0.4196221201453432
Susie Derkins,Susie Derkins/Calvin and Hobbes,Diva-Heroes,0.29150258607325147,0.3401227258548112,0.5328959651825561,0.37294991298610053,0.2800920517514428,0.06789491577879007,0.31424302627115863
Atticus Finch,Atticus Finch/To Kill a Mockingbird,Angel-Heroes,0.6203458695137009,0.7343609852722577,0.7262258968007927,0.40701872935012323,0.5638691107160576,0.18469972126857767,0.5394200521535849
Fry,Fry/Futurama,Outcast-Adventurer-Fools,0.19007416697566779,0.05473339021708047,0.06439059553310969,-0.2702095787864375,0.10945653272240233,-0.14936495351119156,-0.00015330780822812862
Leela,Leela/Futurama,Heroes,0.2783969351859829,0.460811472970907,0.5889109121922423,-0.1539815730014077,0.11633815459557428,0.5942868952737712,0.3141271328695117
Bender,Bender/Futurama,Adventurer-Demons,-0.5270177256277233,-0.4766924690514093,-0.30069440325355873,-0.8738426282568132,-0.6785899214621324,0.5843766958134898,-0.37874340863969125
