Character,Story,Care_k6,Fairness_k6,Loyalty_k6,Authority_k6,Sanctity_k6,Liberty_k6,Overall_k6,Care_k10,Fairness_k10,Loyalty_k10,Authority_k10,Sanctity_k10,Liberty_k10,Overall_k10,Care_k20,Fairness_k20,Loyalty_k20,Authority_k20,Sanctity_k20,Liberty_k20,Overall_k20,Care_k50,Fairness_k50,Loyalty_k50,Authority_k50,Sanctity_k50,Liberty_k50,Overall_k50,Care_k100,Fairness_k100,Loyalty_k100,Authority_k100,Sanctity_k100,Liberty_k100,Overall_k100,Care_k232,Fairness_k232,Loyalty_k232,Authority_k232,Sanctity_k232,Liberty_k232,Overall_k232,Care_Robust_Avg,Care_Stability_Std,Fairness_Robust_Avg,Fairness_Stability_Std,Loyalty_Robust_Avg,Loyalty_Stability_Std,Authority_Robust_Avg,Authority_Stability_Std,Sanctity_Robust_Avg,Sanctity_Stability_Std,Liberty_Robust_Avg,Liberty_Stability_Std,Robust_Avg
Timothy McGee,Timothy McGee/NCIS,0.7561293652667492,0.7495703058738822,0.7289023362725536,0.7861819137300262,0.7919579163064918,-0.3856724187310114,0.5711782364531154,0.7277201922315861,0.7313469418786278,0.7082692473266927,0.749936650595295,0.7623813319128221,-0.3746990215928038,0.5508258903920367,0.7155159484451071,0.7184346889164103,0.6928431182157658,0.7422922805545968,0.7513037027438193,-0.3622700238206617,0.5430199525091729,0.7082740005277182,0.7095986153597941,0.6817128383032034,0.7303377361247622,0.7402098437960019,-0.3475421160400162,0.5370984863452438,0.6974448075264472,0.698649963575832,0.6660849051716675,0.7171340349240892,0.7252857261846364,-0.33985715060035504,0.5274570477970528,0.6881309333431219,0.6883803471364573,0.6560216500669303,0.706297947603789,0.7161519805259621,-0.33309137330605415,0.5203152475617011,0.7155358745567884,0.02419645348353717,0.715996810456834,0.022240811244678044,0.6889723492261356,0.026996448520753665,0.7386967605887597,0.028208545410736578,0.7478817502449555,0.027352779677568814,-0.35718868401515036,0.020580931889901278,0.5416491435097205
Jimmy Palmer,Jimmy Palmer/NCIS,0.8546419073429155,0.7889249075082233,0.6735584733389713,0.7438492123810272,0.9020186986143232,-0.4873030040595969,0.5792816991876439,0.8162043184442065,0.7642266521100252,0.658431869969856,0.7100482543635992,0.866097747343177,-0.47454135532178154,0.5567445811515137,0.7946949907675476,0.7448155962028616,0.6438020968125794,0.7032909465743921,0.8462514192468061,-0.4594682847319841,0.5455644608120338,0.778299789669747,0.7316093822991627,0.6169494190254978,0.6887561619887905,0.8321869586623526,-0.4406143531707027,0.5345312264124747,0.768234817347602,0.7199689195419671,0.606785109608154,0.6805822400372239,0.8167832411356255,-0.4337824077822518,0.5264286533147201,0.7519134072445408,0.7068510926221886,0.5923332784486344,0.6648917517635284,0.8006075287498223,-0.42066020077457916,0.5159894763423559,0.7939982051360932,0.03702047597718245,0.742732758380738,0.030098026891452384,0.6319767078672821,0.031625294225283075,0.6985697611847602,0.027416564564379065,0.8439909322920177,0.03639438058753423,-0.45272826764014934,0.025497860557709216,0.543090016203457
Wynonna Earp,Wynonna Earp/Wynonna Earp,-0.046605315208055144,0.10900775488344157,0.2897808137006016,-0.7803069635544937,-0.2856307724897635,0.869385115976506,0.02593843888470615,-0.03291279390086161,0.11359211334061455,0.2665457850238948,-0.7785845438861639,-0.2809125020633958,0.8674684662485512,0.025866087460439873,-0.027582191158208366,0.11832747004270971,0.2660470706893724,-0.7535794746838705,-0.26628676583021665,0.8242444501440637,0.026861759867308377,-0.0226811868853827,0.11466790715333987,0.26072453848757376,-0.7349982326012898,-0.25985829401630794,0.7958741064153223,0.025621473092209246,-0.023979019834544164,0.11269258604960815,0.2530110418651945,-0.7211525695557983,-0.25858191350551435,0.7699811759863286,0.021995216834212423,-0.02391034457437707,0.10852633807815278,0.24586468738258294,-0.7018086477106107,-0.2530890283856936,0.746774708921417,0.02039295228524522,-0.02961180859357151,0.009122101034491844,0.11280236159131111,0.0036695029443045,0.26366232285820335,0.01506660633644544,-0.7450717386653712,0.031566779921904015,-0.2673932127151486,0.013081495928328097,0.812288003948698,0.050594853052399504,0.024445988070686858
Doc Holliday,Doc Holliday/Wynonna Earp,-0.21933059192005508,-0.024936633290283807,0.23221144733987756,-0.688437202233062,-0.43737832633004486,0.8740993101799867,-0.043961999375596916,-0.2052930442025726,-0.038740239235306194,0.2116497807400735,-0.6332704148111519,-0.43592340909107385,0.8279064719312902,-0.04561180911145681,-0.19391270957645107,-0.0393388871921283,0.20280108215650675,-0.5977158139228421,-0.41289813930446356,0.7826512992494083,-0.043068861431661665,-0.18359528180954407,-0.030370109234064954,0.1947666967382218,-0.5772457651765389,-0.40060812124901773,0.7544355602966953,-0.040436170072374746,-0.1793538956888499,-0.024080886449804603,0.19019540674415328,-0.5545160964454418,-0.3905233873103497,0.7178554850000884,-0.04007056235836737,-0.17275893294375144,-0.02527669797124216,0.18561477608490845,-0.5279767390084724,-0.37388358550051515,0.6799111804711946,-0.039061666477979685,-0.19237407602353737,0.01747722542705327,-0.030457242228805,0.0070067442325240535,0.20287319830062356,0.01710006643525347,-0.5965270052662516,0.057679801318735666,-0.40853582813091077,0.02525499369244301,0.7728098845214438,0.07124578046450306,-0.04203517813790623
Waverly Earp,Waverly Earp/Wynonna Earp,0.8376778492542866,0.7923597447216864,0.729533792778899,0.14432616607668197,0.7395722092568533,0.049887456013000694,0.5488928696835681,0.8179199735725439,0.7794289184401174,0.7259205201984428,0.14638513990317215,0.741112944350194,0.0371234131509559,0.541315151602571,0.7871224673101682,0.7413844924742622,0.6864224324434492,0.15163648563442855,0.7093716143756394,0.028798897850143543,0.5174560650146819,0.776265759416711,0.7303080901319421,0.6764138771123868,0.14526549875932343,0.6973255138251755,0.02441310353073366,0.5083319737960454,0.7655337276794776,0.7184091242921329,0.6611971862721295,0.14019531746604036,0.6870893964167293,0.023363894757095025,0.4992981078139341,0.745999036818052,0.6982690883089429,0.6375585758805343,0.13137443966237794,0.671561699415079,0.021690622294233092,0.4844089103965366,0.7884198023418731,0.03396855277151307,0.7433599097281807,0.03614397143947986,0.6861743974476404,0.03617313893081169,0.14319717458367073,0.006866234597659655,0.7076722296066117,0.028190267657965274,0.03087956459936032,0.010838374670274683,0.5166171797178895
Nicole Haught,Nicole Haught/Wynonna Earp,0.8570184963792497,0.9209352962803294,0.9408619335597339,0.28562155059290895,0.7387225991120125,0.2009347098641855,0.6573490976314033,0.8388805536840492,0.9119123102929054,0.9243107461010472,0.27383056695153296,0.7370872532891096,0.19002969368862416,0.6460085206678782,0.8039449348492137,0.8717170553173084,0.86468448935319,0.27815877584128773,0.6919773398501173,0.17251966732745078,0.6138337104230946,0.7707250261885558,0.8346844466069889,0.8265985516029987,0.26658341006536135,0.6574174218877528,0.15569911259735325,0.5852846614915018,0.7538318214339617,0.8117172144481312,0.7982795295612324,0.25492907978235296,0.6403836734629188,0.15066424250172641,0.5683009268650538,0.7302852892879365,0.7840603446134978,0.7697393299193793,0.2450147577750077,0.6198448489223796,0.14441846070980371,0.5488938385380007,0.7924476869704944,0.04956775160515654,0.8558377779265269,0.05510041561904357,0.8540790966829302,0.06864136947447187,0.26735635683474196,0.015142038609406406,0.6809055227540485,0.050087729713696225,0.16904431444819065,0.022767589546677642,0.6032784592694888
Jeremy Chetri,Jeremy Chetri/Wynonna Earp,0.8223785588161728,0.7590740816836977,0.6200374291870935,0.45678293681109083,0.8254025040195799,-0.32442234491838295,0.5265421942665419,0.754420294550828,0.7113133496758791,0.5834036036695429,0.40544028603142196,0.7625922627917263,-0.30069264228087084,0.4860795257397546,0.7368380530714733,0.6903385312237368,0.5707256639665806,0.4097878521396414,0.7360849011474053,-0.3124245633186115,0.4718917397050378,0.7159688185288967,0.6752845926388725,0.5412578149313837,0.4050513289663544,0.7172778773430768,-0.30394283654557425,0.45848293264383494,0.692134245570021,0.6516415549914518,0.5241762548884334,0.3928780398918424,0.6911311429543934,-0.2981559202453508,0.4423008863417985,0.6686208326754028,0.6279989139002785,0.504421538262773,0.3739230694402371,0.6693949833566545,-0.2851397350148667,0.42653660043674657,0.7317268005354659,0.053957591565343764,0.6859418373523195,0.046171069575253555,0.5573370508176345,0.04230434793161172,0.4073105855467647,0.027514640669328495,0.7336472786021394,0.05561782454775565,-0.30412967372060956,0.013332286328029009,0.46863897985561914
Rick Grimes,Rick Grimes/The Walking Dead,0.37421385837689286,0.551867044947717,0.7713263417800137,0.08067786164678246,0.22092355669078834,0.49558952159039715,0.41576636417209856,0.34536031444668597,0.5235828687752634,0.7474307766477735,0.09304132012172088,0.225198488509881,0.45665069557331855,0.39854407734577385,0.3467110497381079,0.4931835169895508,0.6878583471764476,0.08067513021689748,0.21389088878970108,0.43130760436033494,0.37560442287850665,0.3311909536159407,0.4803894037346644,0.672162388312923,0.08291775906019899,0.20256135697652025,0.39294150541410616,0.3603605611857256,0.327860519835803,0.47611422170838574,0.6617615531612208,0.08495894116973866,0.19916618901205863,0.3853508106944922,0.3558687059302832,0.3232749113525004,0.4711478807196641,0.6462911679885404,0.08255012141534708,0.19807684021885585,0.3746618827975045,0.3493338007487354,0.3414352678943218,0.018637028562182998,0.4993808228125409,0.03186865823036667,0.6978050958444864,0.050154540751609834,0.08413685560511426,0.0046458027647559704,0.20996955336630085,0.0116646320736708,0.42275033673835893,0.0471758378491529,0.37591298871018725
Shane Walsh,Shane Walsh/The Walking Dead,-0.6418376736819137,-0.5471445893867053,-0.17861758757655116,-0.662023460942032,-0.7958172493735736,0.5920477375485816,-0.3722321372353657,-0.6401676647930622,-0.5387740810417174,-0.17666032851898025,-0.6453774221031275,-0.771729990619329,0.566884162315853,-0.3676375541267272,-0.6299915776683098,-0.5440631461458733,-0.19805138180160095,-0.6284927582919194,-0.769576926331268,0.5440049338376187,-0.3710284760668922,-0.6186159095154486,-0.5344404686253612,-0.20147193520578,-0.6221283043025649,-0.7520724231553594,0.5394658150229626,-0.3648772042969252,-0.6136956779774407,-0.5311723099754114,-0.20117926740188202,-0.6155030566684994,-0.743695023538317,0.5319851903990854,-0.3622100241937441,-0.6039082970016207,-0.5211355100114226,-0.19622672127650562,-0.6050243849348431,-0.7304363733662986,0.5217368794838106,-0.35583240118447995,-0.6247028001062993,0.015174685725428917,-0.5361216841977485,0.009418223541970265,-0.19203453696355,0.011338855565193004,-0.6297582312071645,0.02078362111330794,-0.7605546643973575,0.02329397513002569,0.5493541197679854,0.025771423787247172,-0.3656362995173557
Lori Grimes,Lori Grimes/The Walking Dead,-0.10440939631655839,-0.22620961230210543,0.11003259545150344,0.2417327468136239,-0.12166994451761182,-0.3511428049742,-0.07527773597422471,-0.05287604314242701,-0.17737229631491222,0.01610028897408043,0.157952117395964,-0.13149580683425938,-0.21028022021152024,-0.06632866002217908,-0.048869032053482225,-0.19574952700026502,-0.03782458254274596,0.12061271340169498,-0.14864006823598278,-0.1622759841519285,-0.07879108009711824,-0.0380656304037614,-0.1864326351671174,-0.03347912419038468,0.0976076077564513,-0.1333643958348492,-0.1597254080105249,-0.07557659764169772,-0.0365672010166493,-0.17757390844461202,-0.036948337275791734,0.09333641549418085,-0.12698356600872532,-0.15377427968963253,-0.07308514615687167,-0.03500539583007266,-0.17153753985200385,-0.03921799178136924,0.08939310566411374,-0.12674790375418962,-0.15117241229099865,-0.07238135630742004,-0.05263211646049184,0.02636691987402189,-0.18914591984683596,0.020036324735918445,-0.0035561918941179557,0.05957397698662358,0.13343911775433812,0.05886440165877117,-0.13148361419760302,0.009347372926041658,-0.1980618515548008,0.07809402868082733,-0.07357342936658524
Andrea,Andrea/The Walking Dead,-0.13331515232851568,-0.06826731599316375,0.37389177813974367,-0.35731568277748366,-0.33528297510673905,0.46384163659947797,-0.009407951911113413,-0.11122227066433008,-0.05288387640402691,0.28263413977603796,-0.3497995010260722,-0.29981484046457046,0.44145768559791526,-0.01493811053084107,-0.08550491616248711,-0.06166596912614317,0.22844573172250443,-0.3464373235950536,-0.27893515265472396,0.4272259097560299,-0.019478620009978926,-0.08399698832823035,-0.05767984771911159,0.22030197367970583,-0.34409537625313563,-0.26989899228197023,0.4197843152100515,-0.01926415261544842,-0.08113567417675221,-0.052359077032041006,0.2069586918338195,-0.3257530504472501,-0.26082139136448224,0.4054035008090954,-0.017951166729601786,-0.07514163133088698,-0.051873710236347854,0.20320465048468483,-0.31719908043098927,-0.252885186521776,0.3820452378884199,-0.018641620024482563,-0.0950527721652004,0.022489968758171754,-0.05745496608513904,0.00652232154770257,0.25257282760608274,0.06597478504917084,-0.34010000242166405,0.015341915356158628,-0.2829397563990436,0.030341979596315308,0.42329304764349834,0.028366665089690005,-0.01661360363691101
Dale Horvath,Dale Horvath/The Walking Dead,0.8684431593510243,0.8805607105230836,0.8353514037468436,0.7098959297160724,0.865431759669487,-0.3220189846196347,0.6396106630644794,0.7951770846176969,0.794334268586646,0.800356452015729,0.676254684889896,0.7857322810645858,-0.3056931628530405,0.5910269347202523,0.7680093804707371,0.7354524905285983,0.7289841132113546,0.632796409621334,0.7402447726725034,-0.277272489997879,0.5547024460844414,0.7453923733890776,0.7181474965907008,0.7056674985657788,0.6107103643225222,0.7225407951210889,-0.2661482450014716,0.5393850471646161,0.7295220151638809,0.7052135915339659,0.6864826768850191,0.5994546835488523,0.7080474436505152,-0.2599486541540586,0.5281286261046958,0.7041898855873782,0.679453425674546,0.656514444910478,0.5780665155333253,0.6809011481276485,-0.252649595880918,0.507745970658743,0.7684556497632992,0.05811981998572358,0.7521936639062567,0.07374497552105745,0.7355594315558672,0.06892095734426264,0.6345297646053338,0.04981918500431727,0.7504830333843048,0.06630796005020466,-0.28062185541783374,0.027469346420893947,0.5600999479662047
Glenn Rhee,Glenn Rhee/The Walking Dead,0.9569737835442274,0.9896315929871031,0.8672686638947908,0.4213200305173322,0.9000346786857855,-0.017352318624204187,0.6863127385008392,0.9407916629719468,0.9819157451661574,0.8473290494140323,0.40765601758007486,0.8878447855559385,-0.019722571224072255,0.674302448244013,0.910109167380124,0.9429307185657472,0.8076151163351106,0.40675961716788284,0.8524353541737448,-0.039622979940869975,0.6467044989469566,0.8879964139848081,0.9264608171259533,0.785788219312585,0.4031497635502383,0.8345863783311516,-0.039448225139478856,0.6330888945275429,0.8754566827037498,0.9119685589931891,0.7721506420865646,0.3932930110801343,0.8235751266886314,-0.03823343709211131,0.6230350974100264,0.8624035991326204,0.8950795320279591,0.7534821024501676,0.38746125991698765,0.809197003739587,-0.03892038912091056,0.6114505180244018,0.9056218849529127,0.03736972935745518,0.9413311608110183,0.037960773154921225,0.805605632248875,0.04421773313710294,0.4032732833021084,0.011888558726023188,0.8512788878624731,0.0361456848219181,-0.032216653523607856,0.010633358820358325,0.64581569927563
Carl Grimes,Carl Grimes/The Walking Dead,0.6900729215259219,0.793004472604521,0.8938533169286192,0.03318877919511986,0.517801580765792,0.30577245792531405,0.5389489214908814,0.6586883580718161,0.767716544517118,0.8370257135697073,0.025425146295101973,0.5025765200067212,0.2906921440969971,0.5136874044262436,0.6177528758070314,0.6969108184475169,0.7552015550831243,-0.016553474960343935,0.4860925306513846,0.31246352804656086,0.47531130551254575,0.5990437922204613,0.6813201980666571,0.7396740481222955,-0.02009866123711531,0.4707114381962539,0.29413889570970886,0.4607982851797103,0.5810323904955943,0.660676562142611,0.714052406797289,-0.014511119893028907,0.4527190690270628,0.2905948467357183,0.44742735921754107,0.5552542603172483,0.63063716134562,0.680346786380998,-0.013529608879777085,0.43157211150678354,0.2718625826406976,0.42602388221859505,0.616974099739679,0.05001352728282803,0.7050442928540073,0.06292647642678334,0.7700256378136722,0.0801730324692806,-0.0010131565800072342,0.023720753971291655,0.4769122083589996,0.031919767885994495,0.29425407585916613,0.014083513944059274,0.4770328596742528
Daryl Dixon,Daryl Dixon/The Walking Dead,0.21298167345146427,0.4328604790718016,0.510598388512254,-0.2683258258526669,0.054703220922449926,0.6348158135951704,0.26293895828341224,0.20961607266488366,0.4269329744886248,0.4949801178912246,-0.26546046960309877,0.05352885744466875,0.6278073499355488,0.25790081713697527,0.1992488521260391,0.4159518969337999,0.47999730420418,-0.257943941601184,0.0594428701920152,0.6117076478054743,0.2514007716100541,0.19888564251757698,0.40913325643849185,0.47081676312128706,-0.2555704683491087,0.057935998433856904,0.592522881969657,0.24562067902196016,0.19611435333919294,0.402515805521601,0.4621495683687217,-0.2513593760788381,0.0537401056800985,0.5814322771344563,0.24076545566087204,0.19534780585797856,0.3927763199062518,0.4532853560438399,-0.24960307638519727,0.055379102344149535,0.5659408764276636,0.23552106403244766,0.20203239999285594,0.007412907347942482,0.4133617887267618,0.01503570438814669,0.4786379163569179,0.02128931956847154,-0.25804385964501564,0.0075203952431969825,0.05578835916953981,0.00239221703819533,0.6023711411446617,0.02701635159257553,0.2490246242909536
Carol Peletier,Carol Peletier/The Walking Dead,0.3564295134233281,0.5840847350637516,0.6895110835593333,-0.026099132671858576,0.21899368131256314,0.5856227122083996,0.40142376548258624,0.3434775803620625,0.5631602865206354,0.6677945541053195,-0.021044109315943006,0.22068514523479135,0.5659056278859138,0.38999651413212993,0.32866758348466485,0.5223981432053931,0.6121813558820413,-0.027830974511054884,0.20167007014316846,0.5463414998874242,0.3639046130152728,0.31756181525434923,0.5135676294535665,0.5922333826344033,-0.03778250872722789,0.19503073355943493,0.5240449041477834,0.3507759927203849,0.31172279619410015,0.49914318869387214,0.5769432686241861,-0.03733876552006887,0.19097723305401015,0.5072570319130479,0.3414507921598579,0.30319368110319056,0.4838315442489816,0.5598882674163295,-0.03494451699814571,0.1867514959115987,0.4936688333316696,0.33206488416893737,0.32684216163694924,0.020146718734046613,0.5276975878643667,0.03848229904283188,0.6164253187036021,0.05165047687726512,-0.030840001290716488,0.006852283885109887,0.20235139320259446,0.014421350771760868,0.537140101562373,0.035261644826752,0.3632694269465282
Merle Dixon,Merle Dixon/The Walking Dead,-0.6616216391455148,-0.5648402337981531,-0.2823229497974026,-0.739778272434909,-0.8021412582262542,0.5780784716155486,-0.41210431363111416,-0.6605767274577435,-0.5635369682732567,-0.26219861661177385,-0.7194276078891534,-0.7883607962308095,0.5575369721493254,-0.4060939573855686,-0.6553021069371245,-0.5646596534300012,-0.26899311334067705,-0.7054276842665714,-0.779303934782161,0.544976048544992,-0.4047850740352572,-0.6434196763712865,-0.5564384736052259,-0.2736948504240519,-0.6939203706990644,-0.7619052567593307,0.5482297782614054,-0.39685814159959226,-0.6375518681816333,-0.5526059616392348,-0.26864015773478506,-0.6859344915760511,-0.7520701857665465,0.5365113630948801,-0.39338188363389515,-0.6282128479203242,-0.5451366846150111,-0.2621611495597125,-0.6733395798883519,-0.7409096814983724,0.5249575324410455,-0.3874670685067878,-0.6477808110022711,0.01355307964884562,-0.5578696625601471,0.00798366795406078,-0.2696684729114005,0.007616031786026674,-0.702971334459017,0.024007532618262203,-0.770781852210579,0.023178975390885096,0.5483816943511995,0.018258889991632887,-0.4001150731320358
Neal Caffrey,Neal Caffrey/White Collar,0.20412494611188292,0.29455161111071637,0.3804222709794552,-0.5048313137911117,0.023730479233935415,0.7350211007328177,0.188836515729616,0.19546992825490664,0.276845941377408,0.3565868156562987,-0.47323257121656603,0.0012679773195888096,0.7019360537890816,0.1764790241967863,0.18206331299039882,0.25428151728035214,0.3289678476888868,-0.44725306748196364,-0.0007532825479366506,0.6619400810597609,0.16320773483158305,0.18337755655442756,0.24919710988799804,0.317117341174164,-0.4411950673867308,0.00058012333716903,0.6530066794925997,0.16034729050993793,0.18117000079744253,0.24462295865438816,0.3114738286604903,-0.43521941706610956,0.0008645122055573466,0.6401467095581728,0.15717643213499025,0.1783933402181282,0.23760386406270897,0.30226995618720187,-0.42101310873599596,0.0010202294480666449,0.6214639646201867,0.15328970763338276,0.18743318082119775,0.010093899629824783,0.2595171670622619,0.021742330096913867,0.33280634339108284,0.029937312468798445,-0.4537907576130797,0.03034397551839608,0.004451673166063433,0.009471338600790812,0.6689190982087698,0.04205079284821552,0.16655611750604934
Peter Burke,Peter Burke/White Collar,0.49174521971333945,0.588932821429139,0.7703687997581676,0.5555256799757917,0.4435414905397996,0.04471203775398068,0.4824710081950363,0.48742661449080105,0.5859423515136613,0.7658893144797873,0.5466344541648815,0.4373641187729813,0.04205785021831892,0.47755245060673857,0.4785480649264734,0.5785277560498886,0.7458085707633573,0.5339360709971473,0.43583136094060176,0.03951849933258501,0.4686950538350089,0.47201333919906446,0.5677033173605606,0.7239099952006988,0.5158377977352435,0.4302591817103837,0.03814733789169265,0.4579784948496073,0.4675485818878799,0.5604176826308388,0.7111474173630975,0.5090052824005867,0.4248358592016602,0.03265504319010775,0.4509349777790284,0.4601019401690582,0.548021946585627,0.6920668449051655,0.49919855912853406,0.4174742068655971,0.030156226610147312,0.4411699540440215,0.4762306267311027,0.012039279082349074,0.5715909792616192,0.015813133917275637,0.7348651570783789,0.0311673148119176,0.5266896407336975,0.022217479998767158,0.43155103633850395,0.009389395277773795,0.03787449916613871,0.00554696294232687,0.4631336565515735
Mozzie,Mozzie/White Collar,0.1337459150193685,0.24447148680786662,0.30458901331714217,-0.4398272538466304,-0.00548849806888989,0.565972614693876,0.13391054632045551,0.13129524339799944,0.22558362170067014,0.3116457747317916,-0.3936629945762825,-0.009480111080129607,0.5152927913780828,0.13011238759202198,0.12992426106102872,0.21302233147726296,0.2983240842304084,-0.35087206880474886,0.0017721889816038985,0.46087023913014585,0.12550683934595017,0.12556744007968715,0.20146497011689626,0.28537642190554263,-0.3443414692982117,0.003392253718065569,0.443697783439705,0.11919289999361415,0.12022202788730209,0.19990934346764808,0.28070865365213915,-0.33254517370524783,0.001056037685775506,0.4280217711554464,0.11622877669051057,0.11771786178445792,0.1890776120112721,0.2789375105187279,-0.3196315970057179,-0.0013973991616834517,0.4140832510028173,0.11313120652497895,0.12641212487164064,0.006396646446203056,0.21225489426360267,0.0201105657318885,0.29326357639262535,0.013541410053859646,-0.3634800928728065,0.045043990811083574,-0.0016909213208763294,0.0049103321017735435,0.47132307513334554,0.058164749118365305,0.1230137760779219
Elizabeth Burke,Elizabeth Burke/White Collar,0.8151915187229243,0.8282779070384796,0.7906252461361217,0.3405705304663118,0.7433214404505748,0.09284811775213894,0.6018057934277584,0.8105200489498712,0.8159765938353352,0.778323684394493,0.3338495155897768,0.7246941503899111,0.09977809473961752,0.5938570146498342,0.7805467954186246,0.7802498474172139,0.7332877291373953,0.3214362525470321,0.6912998155109544,0.09705085591222262,0.5673118826572405,0.7654949458663487,0.7650627541915458,0.7133175316332859,0.3073035574033648,0.6819128187450398,0.10310092515583917,0.5560320888325707,0.7584433388987578,0.7581021213080597,0.7014046444099501,0.30408995177242254,0.675906552552869,0.10175713531705458,0.5499506240431856,0.7453708796876423,0.7436187005016553,0.6861974287248017,0.2968539544919782,0.6642283101778224,0.09771069573832715,0.5389966615537045,0.7792612545906947,0.028429572987793486,0.7818813207153816,0.033556326338481296,0.7338593774060079,0.04230059976898529,0.3173506270451477,0.01746409045249871,0.6968938479711952,0.030632030693869845,0.09870763743586668,0.0036829086832653943,0.567992344194049
Clinton Jones,Clinton Jones/White Collar,0.6699236593852459,0.70995966329667,0.8146755545268786,0.6487621673457871,0.6385973991618612,-0.08937628844632575,0.5654236925450195,0.6484364903928569,0.6938900521662276,0.7751861100894982,0.6051060979594354,0.6063896941382503,-0.07891402671993301,0.5416824030043892,0.6261947067285969,0.6825398432406531,0.7603307680748483,0.6019200161200532,0.5860997635949063,-0.09911059349814816,0.526329084043485,0.6116495810082013,0.6749261329356573,0.7405963263476867,0.5922141611142476,0.5773723854911802,-0.08673002273032232,0.5183380940277752,0.606652010617294,0.6680393340523394,0.7260616635793452,0.5839594512390252,0.5712029777788996,-0.08703298058374515,0.5114804094471931,0.5900938161761262,0.6477008092765573,0.6999810759979407,0.568058012756501,0.5531927657424428,-0.08795087920766632,0.49517926679031693,0.6254917107180535,0.02932816043625125,0.6795093058280175,0.02148283254779232,0.7528052497693664,0.04010022816213429,0.6000033177558415,0.027370482777101652,0.5888091643179234,0.030015295340151595,-0.08818579853102344,0.006484406269182115,0.5264054916430297
Diana Barrigan,Diana Barrigan/White Collar,0.40216838310825614,0.5581069554905796,0.6925817882692207,0.15956116542265747,0.2963797742408075,0.4713825271492022,0.4300300989467873,0.39913789725375537,0.5546310865378066,0.6447658703018214,0.12417697055827255,0.2879449436939426,0.467838382533733,0.4130825251465553,0.38836091395803457,0.5450903562806396,0.6274424900373688,0.13084170201237044,0.2731524124070384,0.42678565592530454,0.39861225510345943,0.3761072953774227,0.5322982766711816,0.6156435398478871,0.13427214689443762,0.2660692939016122,0.40847892202930114,0.38881157912030706,0.3722694703019665,0.5279864538890389,0.60676250703124,0.13432989377903018,0.2616884267501989,0.39146493180141184,0.3824169472588144,0.3619518855444384,0.5117954773974566,0.5886243220887573,0.13231545172374662,0.2561135514364933,0.37351401979553633,0.3707191179977381,0.38333264092397895,0.01588465236677315,0.5383181010444505,0.0176068536685555,0.6293034195960492,0.03632127864099777,0.13591622173175247,0.012172338261298437,0.2735580670716822,0.015679657543868037,0.42324407320574814,0.040048739581934806,0.3972787539289436
Walter White,Walter White/Breaking Bad,-0.3467815111267602,-0.11490077826200852,0.1445964331241761,-0.43791019943553433,-0.4837016827188562,0.7893679682915199,-0.07488829502124389,-0.3520264334211104,-0.11964607037056459,0.15751718093711325,-0.4105593113399304,-0.4720342747591675,0.7499114526311966,-0.07447290938707717,-0.3439166232732685,-0.1354154132555157,0.1173361382605546,-0.4039084042445588,-0.45957056819538417,0.720898383273581,-0.0840960812390986,-0.33878523079056433,-0.13028469282565505,0.11073707639353711,-0.3955920148633278,-0.45127903275914405,0.6886435978070456,-0.08609338283968472,-0.33303870807471236,-0.12564927646806634,0.10956895229054373,-0.38950872265876946,-0.44257649213683553,0.6713362919635467,-0.08497799251404886,-0.3259833632974857,-0.12181025431778557,0.10912538593908208,-0.3788233346778447,-0.4323293581628745,0.6524163173854102,-0.0829007678552497,-0.3400886449973169,0.009511236914279084,-0.12461774758326595,0.007440255233839287,0.12481352782416781,0.020944999344057524,-0.40271699786999426,0.020482254874810302,-0.4569152347887104,0.018947198217461585,0.7120956685587166,0.05148102752820501,-0.08123823814273384
Skyler White,Skyler White/Breaking Bad,-0.14232350824736062,-0.06779353582123311,0.3381161221255759,0.1476730634799657,-0.22038559058057294,0.18832723286827963,0.04060229730410909,-0.11879101568935058,-0.06119468613174224,0.2905431145975593,0.11891516399747526,-0.21081289261862243,0.20598758294071262,0.037441211182672,-0.11579800881340983,-0.08476042791585872,0.2337070139213867,0.10013160044444303,-0.22268565094396622,0.20426926563551517,0.019143965388018356,-0.11293303533174347,-0.08533944596913783,0.21447932137788644,0.08453049111403932,-0.20876713107349065,0.19849320092863484,0.01507723350769811,-0.10954352986392331,-0.08342363429246094,0.20999236615178837,0.0851259093130137,-0.20518484108406956,0.19969550243949827,0.01611029544397442,-0.10664660222044592,-0.07911820324783198,0.19873790434357336,0.08118665458569739,-0.19874231309072826,0.18617968087090206,0.013599520206861108,-0.1176726166943723,0.0128261459897018,-0.0769383222297108,0.01010014422963144,0.2475959737529617,0.05500747638075411,0.10292714715577239,0.026052250693862487,-0.21109640323190834,0.009095885459151494,0.19715874428059044,0.008188519398613384,0.023662420505555514
